;temp_air;relative_humidity;wind_speed;wind_direction;pressure
2022-02-19 11:15:00;23,83;88,675;1,2225;311,5;98047,5
2022-02-19 11:30:00;24,17;87,25;1,275;309,0;98065,0
2022-02-19 11:45:00;24,51;85,825;1,3275;306,5;98082,5
2022-02-19 12:00:00;24,85;84,4;1,38;304,0;98100,0
2022-02-19 12:15:00;25,192500000000003;83,75;1,345;302,5;98097,5
2022-02-19 12:30:00;25,535;83,1;1,31;301,0;98095,0
2022-02-19 12:45:00;25,877499999999998;82,45;1,275;299,5;98092,5
2022-02-19 13:00:00;26,22;81,8;1,24;298,0;98090,0
2022-02-19 13:15:00;26,4575;80,525;1,1875;300,0;98085,0
2022-02-19 13:30:00;26,695;79,25;1,135;302,0;98080,0
2022-02-19 13:45:00;26,9325;77,975;1,0825;304,0;98075,0
2022-02-19 14:00:00;27,17;76,7;1,03;306,0;98070,0
2022-02-19 14:15:00;27,4725;75,525;0,9975;307,5;98045,0
2022-02-19 14:30:00;27,775;74,35;0,9650000000000001;309,0;98020,0
2022-02-19 14:45:00;28,0775;73,175;0,9325;310,5;97995,0
2022-02-19 15:00:00;28,38;72,0;0,9;312,0;97970,0
2022-02-19 15:15:00;28,445;71,4375;0,865;313,75;97945,0
2022-02-19 15:30:00;28,509999999999998;70,875;0,8300000000000001;315,5;97920,0
2022-02-19 15:45:00;28,575;70,3125;0,795;317,25;97895,0
2022-02-19 16:00:00;28,64;69,75;0,76;319,0;97870,0
2022-02-19 16:15:00;28,7275;69,2125;0,725;245,5;97840,0
2022-02-19 16:30:00;28,814999999999998;68,675;0,69;172,0;97810,0
2022-02-19 16:45:00;28,9025;68,13749999999999;0,655;98,5;97780,0
2022-02-19 17:00:00;28,99;67,6;0,62;25,0;97750,0
2022-02-19 17:15:00;29,06;67,6;0,74;39,0;97720,0
2022-02-19 17:30:00;29,13;67,6;0,8600000000000001;53,0;97690,0
2022-02-19 17:45:00;29,2;67,6;0,9800000000000001;67,0;97660,0
2022-02-19 18:00:00;29,27;67,6;1,1;81,0;97630,0
2022-02-19 18:15:00;29,2025;67,6;0,9100000000000001;147,0;97627,5
2022-02-19 18:30:00;29,134999999999998;67,6;0,7200000000000001;213,0;97625,0
2022-02-19 18:45:00;29,0675;67,6;0,53;279,0;97622,5
2022-02-19 19:00:00;29,0;67,6;0,34;345,0;97620,0
2022-02-19 19:15:00;28,197499999999998;71,8125;0,8575000000000002;284,5;97645,0
2022-02-19 19:30:00;27,395;76,025;1,3750000000000002;224,0;97670,0
2022-02-19 19:45:00;26,5925;80,2375;1,8925000000000003;163,5;97695,0
2022-02-19 20:00:00;25,79;84,45;2,41;103,0;97720,0
2022-02-19 20:15:00;25,35;85,8625;2,1;101,25;97735,0
2022-02-19 20:30:00;24,91;87,275;1,79;99,5;97750,0
2022-02-19 20:45:00;24,47;88,6875;1,48;97,75;97765,0
2022-02-19 21:00:00;24,03;90,1;1,17;96,0;97780,0
2022-02-19 21:15:00;23,9725;90,85;0,9974999999999999;92,25;97790,0
2022-02-19 21:30:00;23,915000000000003;91,6;0,825;88,5;97800,0
2022-02-19 21:45:00;23,8575;92,35;0,6525;84,75;97810,0
2022-02-19 22:00:00;23,8;93,1;0,48;81,0;97820,0
2022-02-19 22:15:00;23,76;93,1;0,46249999999999997;74,75;97830,0
2022-02-19 22:30:00;23,72;93,1;0,44499999999999995;68,5;97840,0
2022-02-19 22:45:00;23,68;93,1;0,4275;62,25;97850,0
2022-02-19 23:00:00;23,64;93,1;0,41;56,0;97860,0
2022-02-19 23:15:00;23,59;93,1;0,6174999999999999;51,25;97885,0
2022-02-19 23:30:00;23,54;93,1;0,825;46,5;97910,0
2022-02-19 23:45:00;23,490000000000002;93,1;1,0325;41,75;97935,0
2022-02-20 00:00:00;23,44;93,1;1,24;37,0;97960,0
2022-02-20 00:15:00;23,3625;93,875;1,275;32,75;97980,0
2022-02-20 00:30:00;23,285;94,65;1,31;28,5;98000,0
2022-02-20 00:45:00;23,2075;95,425;1,345;24,25;98020,0
2022-02-20 01:00:00;23,13;96,2;1,38;20,0;98040,0
2022-02-20 01:15:00;23,107499999999998;96,2;1,3275;16,0;98042,5
2022-02-20 01:30:00;23,085;96,2;1,275;12,0;98045,0
2022-02-20 01:45:00;23,0625;96,2;1,2225;8,0;98047,5
2022-02-20 02:00:00;23,04;96,2;1,17;4,0;98050,0
2022-02-20 02:15:00;22,985;97,0;1,0325;91,5;98035,0
2022-02-20 02:30:00;22,93;97,80000000000001;0,895;179,0;98020,0
2022-02-20 02:45:00;22,875;98,60000000000001;0,7575000000000001;266,5;98005,0
2022-02-20 03:00:00;22,82;99,4;0,62;354,0;97990,0
2022-02-20 03:15:00;22,735;99,4;0,62;338,0;97975,0
2022-02-20 03:30:00;22,65;99,4;0,62;322,0;97960,0
2022-02-20 03:45:00;22,565;99,4;0,62;306,0;97945,0
2022-02-20 04:00:00;22,48;99,4;0,62;290,0;97930,0
2022-02-20 04:15:00;22,4525;99,55000000000001;0,6725;288,0;97922,5
2022-02-20 04:30:00;22,425;99,7;0,725;286,0;97915,0
2022-02-20 04:45:00;22,3975;99,85;0,7775;284,0;97907,5
2022-02-20 05:00:00;22,37;100,0;0,83;282,0;97900,0
2022-02-20 05:15:00;22,3375;100,0;0,76;280,75;97890,0
2022-02-20 05:30:00;22,305;100,0;0,69;279,5;97880,0
2022-02-20 05:45:00;22,2725;100,0;0,62;278,25;97870,0
2022-02-20 06:00:00;22,24;100,0;0,55;277,0;97860,0
2022-02-20 06:15:00;22,3475;99,85;0,49750000000000005;296,75;97860,0
2022-02-20 06:30:00;22,455;99,7;0,44500000000000006;316,5;97860,0
2022-02-20 06:45:00;22,5625;99,55000000000001;0,3925;336,25;97860,0
2022-02-20 07:00:00;22,67;99,4;0,34;356,0;97860,0
2022-02-20 07:15:00;22,642500000000002;99,4;0,3925;352,75;97857,5
2022-02-20 07:30:00;22,615;99,4;0,44500000000000006;349,5;97855,0
2022-02-20 07:45:00;22,5875;99,4;0,49750000000000005;346,25;97852,5
2022-02-20 08:00:00;22,56;99,4;0,55;343,0;97850,0
2022-02-20 08:15:00;22,595;99,4;0,585;257,5;97855,0
2022-02-20 08:30:00;22,63;99,4;0,62;172,0;97860,0
2022-02-20 08:45:00;22,665;99,4;0,655;86,5;97865,0
2022-02-20 09:00:00;22,7;99,4;0,69;1,0;97870,0
2022-02-20 09:15:00;22,7575;98,60000000000001;0,915;4,0;97882,5
2022-02-20 09:30:00;22,814999999999998;97,80000000000001;1,1400000000000001;7,0;97895,0
2022-02-20 09:45:00;22,8725;97,0;1,3650000000000002;10,0;97907,5
2022-02-20 10:00:00;22,93;96,2;1,59;13,0;97920,0
2022-02-20 10:15:00;23,1825;94,675;1,675;15,0;97942,5
2022-02-20 10:30:00;23,435000000000002;93,15;1,76;17,0;97965,0
2022-02-20 10:45:00;23,6875;91,625;1,845;19,0;97987,5
2022-02-20 11:00:00;23,94;90,1;1,93;21,0;98010,0
2022-02-20 11:15:00;24,2425;88,6875;1,8775;20,75;98020,0
2022-02-20 11:30:00;24,545;87,275;1,825;20,5;98030,0
2022-02-20 11:45:00;24,8475;85,8625;1,7725;20,25;98040,0
2022-02-20 12:00:00;25,15;84,45;1,72;20,0;98050,0
2022-02-20 12:15:00;25,4425;83,7875;1,5474999999999999;19,75;98060,0
2022-02-20 12:30:00;25,735;83,125;1,375;19,5;98070,0
2022-02-20 12:45:00;26,0275;82,4625;1,2025000000000001;19,25;98080,0
2022-02-20 13:00:00;26,32;81,8;1,03;19,0;98090,0
2022-02-20 13:15:00;26,575;81,175;1,065;25,0;98077,5
2022-02-20 13:30:00;26,83;80,55;1,1;31,0;98065,0
2022-02-20 13:45:00;27,085;79,925;1,135;37,0;98052,5
2022-02-20 14:00:00;27,34;79,3;1,17;43,0;98040,0
2022-02-20 14:15:00;27,564999999999998;77,475;1,17;44,0;98012,5
2022-02-20 14:30:00;27,79;75,65;1,17;45,0;97985,0
2022-02-20 14:45:00;28,015;73,825;1,17;46,0;97957,5
2022-02-20 15:00:00;28,24;72,0;1,17;47,0;97930,0
2022-02-20 15:15:00;28,307499999999997;71,4375;1,275;49,0;97900,0
2022-02-20 15:30:00;28,375;70,875;1,38;51,0;97870,0
2022-02-20 15:45:00;28,442500000000003;70,3125;1,485;53,0;97840,0
2022-02-20 16:00:00;28,51;69,75;1,59;55,0;97810,0
2022-02-20 16:15:00;28,045;72,1125;1,865;55,5;97802,5
2022-02-20 16:30:00;27,58;74,475;2,14;56,0;97795,0
2022-02-20 16:45:00;27,115;76,8375;2,415;56,5;97787,5
2022-02-20 17:00:00;26,65;79,2;2,69;57,0;97780,0
2022-02-20 17:15:00;26,31;80,5125;2,57;60,75;97767,5
2022-02-20 17:30:00;25,97;81,825;2,4499999999999997;64,5;97755,0
2022-02-20 17:45:00;25,63;83,1375;2,33;68,25;97742,5
2022-02-20 18:00:00;25,29;84,45;2,21;72,0;97730,0
2022-02-20 18:15:00;25,494999999999997;83,7875;2,105;69,5;97705,0
2022-02-20 18:30:00;25,7;83,125;2,0;67,0;97680,0
2022-02-20 18:45:00;25,905;82,4625;1,895;64,5;97655,0
2022-02-20 19:00:00;26,11;81,8;1,79;62,0;97630,0
2022-02-20 19:15:00;25,947499999999998;82,4625;1,705;60,25;97622,5
2022-02-20 19:30:00;25,785;83,125;1,62;58,5;97615,0
2022-02-20 19:45:00;25,622500000000002;83,7875;1,535;56,75;97607,5
2022-02-20 20:00:00;25,46;84,45;1,45;55,0;97600,0
2022-02-20 20:15:00;25,355;84,45;1,4324999999999999;55,25;97632,5
2022-02-20 20:30:00;25,25;84,45;1,415;55,5;97665,0
2022-02-20 20:45:00;25,145;84,45;1,3975;55,75;97697,5
2022-02-20 21:00:00;25,04;84,45;1,38;56,0;97730,0
2022-02-20 21:15:00;24,8525;85,8625;1,26;50,25;97737,5
2022-02-20 21:30:00;24,665;87,275;1,14;44,5;97745,0
2022-02-20 21:45:00;24,4775;88,6875;1,02;38,75;97752,5
2022-02-20 22:00:00;24,29;90,1;0,9;33,0;97760,0
2022-02-20 22:15:00;24,18;90,85;0,8300000000000001;109,5;97782,5
2022-02-20 22:30:00;24,07;91,6;0,76;186,0;97805,0
2022-02-20 22:45:00;23,96;92,35;0,69;262,5;97827,5
2022-02-20 23:00:00;23,85;93,1;0,62;339,0;97850,0
2022-02-20 23:15:00;23,832500000000003;93,1;0,7075;256,0;97867,5
2022-02-20 23:30:00;23,815;93,1;0,7949999999999999;173,0;97885,0
2022-02-20 23:45:00;23,7975;93,1;0,8825;90,0;97902,5
2022-02-21 00:00:00;23,78;93,1;0,97;7,0;97920,0
2022-02-21 00:15:00;23,700000000000003;93,1;1,09;13,25;97932,5
2022-02-21 00:30:00;23,62;93,1;1,21;19,5;97945,0
2022-02-21 00:45:00;23,54;93,1;1,33;25,75;97957,5
2022-02-21 01:00:00;23,46;93,1;1,45;32,0;97970,0
2022-02-21 01:15:00;23,310000000000002;93,8625;1,5175;38,25;97992,5
2022-02-21 01:30:00;23,16;94,625;1,585;44,5;98015,0
2022-02-21 01:45:00;23,01;95,3875;1,6524999999999999;50,75;98037,5
2022-02-21 02:00:00;22,86;96,15;1,72;57,0;98060,0
2022-02-21 02:15:00;22,807499999999997;96,15;1,5825;54,0;98042,5
2022-02-21 02:30:00;22,755;96,15;1,4449999999999998;51,0;98025,0
2022-02-21 02:45:00;22,7025;96,15;1,3074999999999999;48,0;98007,5
2022-02-21 03:00:00;22,65;96,15;1,17;45,0;97990,0
2022-02-21 03:15:00;22,6025;96,15;1,1025;37,0;97972,5
2022-02-21 03:30:00;22,555;96,15;1,035;29,0;97955,0
2022-02-21 03:45:00;22,5075;96,15;0,9675;21,0;97937,5
2022-02-21 04:00:00;22,46;96,15;0,9;13,0;97920,0
2022-02-21 04:15:00;22,4325;96,9625;0,76;87,25;97905,0
2022-02-21 04:30:00;22,405;97,775;0,62;161,5;97890,0
2022-02-21 04:45:00;22,3775;98,5875;0,48;235,75;97875,0
2022-02-21 05:00:00;22,35;99,4;0,34;310,0;97860,0
2022-02-21 05:15:00;22,315;99,4;0,3925;298,75;97850,0
2022-02-21 05:30:00;22,28;99,4;0,44500000000000006;287,5;97840,0
2022-02-21 05:45:00;22,245;99,4;0,49750000000000005;276,25;97830,0
2022-02-21 06:00:00;22,21;99,4;0,55;265,0;97820,0
2022-02-21 06:15:00;22,2175;99,4;0,585;268,75;97807,5
2022-02-21 06:30:00;22,224999999999998;99,4;0,62;272,5;97795,0
2022-02-21 06:45:00;22,232499999999998;99,4;0,655;276,25;97782,5
2022-02-21 07:00:00;22,24;99,4;0,69;280,0;97770,0
2022-02-21 07:15:00;22,224999999999998;99,4;0,6725;287,75;97767,5
2022-02-21 07:30:00;22,21;99,4;0,655;295,5;97765,0
2022-02-21 07:45:00;22,195;99,4;0,6375;303,25;97762,5
2022-02-21 08:00:00;22,18;99,4;0,62;311,0;97760,0
2022-02-21 08:15:00;22,17;99,4;0,655;317,25;97767,5
2022-02-21 08:30:00;22,16;99,4;0,69;323,5;97775,0
2022-02-21 08:45:00;22,15;99,4;0,725;329,75;97782,5
2022-02-21 09:00:00;22,14;99,4;0,76;336,0;97790,0
2022-02-21 09:15:00;22,1825;99,4;0,7775;337,75;97817,5
2022-02-21 09:30:00;22,225;99,4;0,7949999999999999;339,5;97845,0
2022-02-21 09:45:00;22,2675;99,4;0,8125;341,25;97872,5
2022-02-21 10:00:00;22,31;99,4;0,83;343,0;97900,0
2022-02-21 10:15:00;22,412499999999998;98,5875;0,8125;341,5;97930,0
2022-02-21 10:30:00;22,515;97,775;0,7949999999999999;340,0;97960,0
2022-02-21 10:45:00;22,6175;96,9625;0,7775;338,5;97990,0
2022-02-21 11:00:00;22,72;96,15;0,76;337,0;98020,0
2022-02-21 11:15:00;22,915;94,6375;0,5875;341,0;98030,0
2022-02-21 11:30:00;23,11;93,125;0,41500000000000004;345,0;98040,0
2022-02-21 11:45:00;23,305;91,6125;0,24250000000000005;349,0;98050,0
2022-02-21 12:00:00;23,5;90,1;0,07;353,0;98060,0
2022-02-21 12:15:00;23,7175;90,1;0,07;270,75;98067,5
2022-02-21 12:30:00;23,935000000000002;90,1;0,07;188,5;98075,0
2022-02-21 12:45:00;24,1525;90,1;0,07;106,25;98082,5
2022-02-21 13:00:00;24,37;90,1;0,07;24,0;98090,0
2022-02-21 13:15:00;24,585;89,39999999999999;0,155;18,25;98077,5
2022-02-21 13:30:00;24,8;88,69999999999999;0,24;12,5;98065,0
2022-02-21 13:45:00;25,015;88,0;0,32499999999999996;6,75;98052,5
2022-02-21 14:00:00;25,23;87,3;0,41;1,0;98040,0
2022-02-21 14:15:00;25,4625;87,3;0,445;86,5;98027,5
2022-02-21 14:30:00;25,695;87,3;0,48;172,0;98015,0
2022-02-21 14:45:00;25,927500000000002;87,3;0,515;257,5;98002,5
2022-02-21 15:00:00;26,16;87,3;0,55;343,0;97990,0
2022-02-21 15:15:00;26,3175;87,3125;0,5675;259,75;97960,0
2022-02-21 15:30:00;26,475;87,32499999999999;0,585;176,5;97930,0
2022-02-21 15:45:00;26,6325;87,33749999999999;0,6025;93,25;97900,0
2022-02-21 16:00:00;26,79;87,35;0,62;10,0;97870,0
2022-02-21 16:15:00;26,869999999999997;86,6625;0,7075;11,0;97850,0
2022-02-21 16:30:00;26,95;85,975;0,7949999999999999;12,0;97830,0
2022-02-21 16:45:00;27,03;85,2875;0,8825;13,0;97810,0
2022-02-21 17:00:00;27,11;84,6;0,97;14,0;97790,0
2022-02-21 17:15:00;27,1125;83,925;1,125;17,5;97772,5
2022-02-21 17:30:00;27,115000000000002;83,25;1,28;21,0;97755,0
2022-02-21 17:45:00;27,1175;82,575;1,435;24,5;97737,5
2022-02-21 18:00:00;27,12;81,9;1,59;28,0;97720,0
2022-02-21 18:15:00;27,15;80,60000000000001;1,485;40,75;97695,0
2022-02-21 18:30:00;27,18;79,30000000000001;1,38;53,5;97670,0
2022-02-21 18:45:00;27,21;78,0;1,275;66,25;97645,0
2022-02-21 19:00:00;27,24;76,7;1,17;79,0;97620,0
2022-02-21 19:15:00;26,537499999999998;77,95;1,48;85,75;97622,5
2022-02-21 19:30:00;25,835;79,2;1,79;92,5;97625,0
2022-02-21 19:45:00;25,1325;80,45;2,1;99,25;97627,5
2022-02-21 20:00:00;24,43;81,7;2,41;106,0;97630,0
2022-02-21 20:15:00;24,22;83,0625;2,0825;98,75;97652,5
2022-02-21 20:30:00;24,009999999999998;84,42500000000001;1,7550000000000001;91,5;97675,0
2022-02-21 20:45:00;23,8;85,78750000000001;1,4275000000000002;84,25;97697,5
2022-02-21 21:00:00;23,59;87,15;1,1;77,0;97720,0
2022-02-21 21:15:00;23,52;87,875;1,1175000000000002;68,75;97725,0
2022-02-21 21:30:00;23,45;88,6;1,135;60,5;97730,0
2022-02-21 21:45:00;23,38;89,325;1,1524999999999999;52,25;97735,0
2022-02-21 22:00:00;23,31;90,05;1,17;44,0;97740,0
2022-02-21 22:15:00;23,2625;90,05;1,0499999999999998;53,75;97755,0
2022-02-21 22:30:00;23,215;90,05;0,9299999999999999;63,5;97770,0
2022-02-21 22:45:00;23,1675;90,05;0,8099999999999999;73,25;97785,0
2022-02-21 23:00:00;23,12;90,05;0,69;83,0;97800,0
2022-02-21 23:15:00;23,0775;90,05;0,76;100,75;97810,0
2022-02-21 23:30:00;23,035;90,05;0,83;118,5;97820,0
2022-02-21 23:45:00;22,9925;90,05;0,8999999999999999;136,25;97830,0
2022-02-22 00:00:00;22,95;90,05;0,97;154,0;97840,0
2022-02-22 00:15:00;22,895;90,8;1,02;153,0;97860,0
2022-02-22 00:30:00;22,84;91,55;1,0699999999999998;152,0;97880,0
2022-02-22 00:45:00;22,785;92,3;1,1199999999999999;151,0;97900,0
2022-02-22 01:00:00;22,73;93,05;1,17;150,0;97920,0
2022-02-22 01:15:00;22,66;93,05;1,2225;146,5;97925,0
2022-02-22 01:30:00;22,59;93,05;1,275;143,0;97930,0
2022-02-22 01:45:00;22,52;93,05;1,3275;139,5;97935,0
2022-02-22 02:00:00;22,45;93,05;1,38;136,0;97940,0
2022-02-22 02:15:00;22,447499999999998;93,05;1,345;139,75;97930,0
2022-02-22 02:30:00;22,445;93,05;1,31;143,5;97920,0
2022-02-22 02:45:00;22,442500000000003;93,05;1,275;147,25;97910,0
2022-02-22 03:00:00;22,44;93,05;1,24;151,0;97900,0
2022-02-22 03:15:00;22,4125;93,825;1,24;149,5;97885,0
2022-02-22 03:30:00;22,384999999999998;94,6;1,24;148,0;97870,0
2022-02-22 03:45:00;22,357499999999998;95,375;1,24;146,5;97855,0
2022-02-22 04:00:00;22,33;96,15;1,24;145,0;97840,0
2022-02-22 04:15:00;22,3125;96,15;1,2225;136,75;97835,0
2022-02-22 04:30:00;22,295;96,15;1,205;128,5;97830,0
2022-02-22 04:45:00;22,2775;96,15;1,1875;120,25;97825,0
2022-02-22 05:00:00;22,26;96,15;1,17;112,0;97820,0
2022-02-22 05:15:00;22,2525;96,15;1,1524999999999999;101,75;97807,5
2022-02-22 05:30:00;22,245;96,15;1,135;91,5;97795,0
2022-02-22 05:45:00;22,2375;96,15;1,1175000000000002;81,25;97782,5
2022-02-22 06:00:00;22,23;96,15;1,1;71,0;97770,0
2022-02-22 06:15:00;22,2575;96,15;0,9975;65,75;97757,5
2022-02-22 06:30:00;22,285;96,15;0,895;60,5;97745,0
2022-02-22 06:45:00;22,3125;96,15;0,7925;55,25;97732,5
2022-02-22 07:00:00;22,34;96,15;0,69;50,0;97720,0
2022-02-22 07:15:00;22,3975;95,375;0,5874999999999999;39,75;97720,0
2022-02-22 07:30:00;22,455;94,6;0,485;29,5;97720,0
2022-02-22 07:45:00;22,5125;93,825;0,38249999999999995;19,25;97720,0
2022-02-22 08:00:00;22,57;93,05;0,28;9,0;97720,0
2022-02-22 08:15:00;22,48;93,825;0,33;44,0;97740,0
2022-02-22 08:30:00;22,39;94,6;0,38;79,0;97760,0
2022-02-22 08:45:00;22,3;95,375;0,43;113,99999999999999;97780,0
2022-02-22 09:00:00;22,21;96,15;0,48;149,0;97800,0
2022-02-22 09:15:00;22,1675;96,15;0,7575000000000001;149,0;97830,0
2022-02-22 09:30:00;22,125;96,15;1,0350000000000001;149,0;97860,0
2022-02-22 09:45:00;22,0825;96,15;1,3125;149,0;97890,0
2022-02-22 10:00:00;22,04;96,15;1,59;149,0;97920,0
2022-02-22 10:15:00;22,115;96,9625;1,6400000000000001;146,75;97930,0
2022-02-22 10:30:00;22,189999999999998;97,775;1,69;144,5;97940,0
2022-02-22 10:45:00;22,265;98,5875;1,74;142,25;97950,0
2022-02-22 11:00:00;22,34;99,4;1,79;140,0;97960,0
2022-02-22 11:15:00;22,5225;97,8125;1,9975;137,0;97965,0
2022-02-22 11:30:00;22,705;96,225;2,205;134,0;97970,0
2022-02-22 11:45:00;22,8875;94,6375;2,4125;131,0;97975,0
2022-02-22 12:00:00;23,07;93,05;2,62;128,0;97980,0
2022-02-22 12:15:00;23,3825;90,875;2,62;126,0;97975,0
2022-02-22 12:30:00;23,695;88,69999999999999;2,62;124,0;97970,0
